Time (s),POROUS_MOMENT_X,POROUS_MOMENT_Y,POROUS_MOMENT_Z,PRESSURE_MOMENT_X,PRESSURE_MOMENT_Y,PRESSURE_MOMENT_Z,TOTAL_MOMENT_X,TOTAL_MOMENT_Y,TOTAL_MOMENT_Z,VISCOUS_MOMENT_X,VISCOUS_MOMENT_Y,VISCOUS_MOMENT_Z
"                 781",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.692961730173e+01,1.471319910410e+01,-1.519565003170e+01,5.716618665532e+01,1.534602447243e+01,-1.525681810416e+01,2.365693535881e-01,6.328253683254e-01,-6.116807246677e-02
"                 782",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.699481659701e+01,1.473206051362e+01,-1.527345042841e+01,5.723219683086e+01,1.536541227067e+01,-1.533457475275e+01,2.373802338477e-01,6.333517570511e-01,-6.112432433935e-02
"                 783",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.705177917006e+01,1.478524001504e+01,-1.535151708405e+01,5.728981713969e+01,1.541895345639e+01,-1.541275537343e+01,2.380379696373e-01,6.337134413550e-01,-6.123828938307e-02
"                 784",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.707072996369e+01,1.484248198740e+01,-1.541906377231e+01,5.730923154160e+01,1.547652399765e+01,-1.548049939877e+01,2.385015779142e-01,6.340420102474e-01,-6.143562646600e-02
"                 785",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.704290612849e+01,1.488920825262e+01,-1.542821123736e+01,5.728170217325e+01,1.552351658746e+01,-1.549000729824e+01,2.387960447643e-01,6.343083348399e-01,-6.179606087224e-02
"                 786",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.700442758981e+01,1.496579381088e+01,-1.542221813675e+01,5.724331975002e+01,1.560027733682e+01,-1.548433230841e+01,2.388921602137e-01,6.344835259451e-01,-6.211417166331e-02
"                 787",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.696777596969e+01,1.512119318842e+01,-1.544295008640e+01,5.720663593844e+01,1.575572731152e+01,-1.550545721453e+01,2.388599687489e-01,6.345341231070e-01,-6.250712813496e-02
"                 788",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.693727979804e+01,1.530514144607e+01,-1.548637667231e+01,5.717596431559e+01,1.593963171561e+01,-1.554917727300e+01,2.386845175433e-01,6.344902695358e-01,-6.280060069042e-02
"                 789",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.688511388745e+01,1.548084716079e+01,-1.549901460579e+01,5.712356098663e+01,1.611522250353e+01,-1.556215524233e+01,2.384470991757e-01,6.343753427396e-01,-6.314063653344e-02
"                 790",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.679969593664e+01,1.563761735914e+01,-1.549162760291e+01,5.703772451726e+01,1.627182035828e+01,-1.555510774106e+01,2.380285806223e-01,6.342029991449e-01,-6.348013815646e-02
"                 791",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.668673211614e+01,1.579280399437e+01,-1.543398497485e+01,5.692427389483e+01,1.642678056142e+01,-1.549779245941e+01,2.375417786851e-01,6.339765670503e-01,-6.380748455940e-02
"                 792",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.655855132137e+01,1.593169034428e+01,-1.533929826685e+01,5.679563409724e+01,1.656531443343e+01,-1.540322688527e+01,2.370827758698e-01,6.336240891539e-01,-6.392861842044e-02
"                 793",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.643378995790e+01,1.609565298043e+01,-1.525117003333e+01,5.667053131067e+01,1.672889644030e+01,-1.531521532283e+01,2.367413527761e-01,6.332434598794e-01,-6.404528949627e-02
"                 794",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.634249042942e+01,1.628513685697e+01,-1.523327786063e+01,5.657901774457e+01,1.691798671668e+01,-1.529720362339e+01,2.365273151567e-01,6.328498597074e-01,-6.392576275881e-02
"                 795",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.627455767321e+01,1.644169692431e+01,-1.522285471424e+01,5.651093351159e+01,1.707403304033e+01,-1.528670144954e+01,2.363758383733e-01,6.323361160163e-01,-6.384673530083e-02
"                 796",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.620434450384e+01,1.650300785145e+01,-1.514751382041e+01,5.644063718392e+01,1.713477116310e+01,-1.521119143023e+01,2.362926800732e-01,6.317633116531e-01,-6.367760982233e-02
"                 797",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.610280523473e+01,1.648107173652e+01,-1.498425120381e+01,5.633909015235e+01,1.711227945374e+01,-1.504775695156e+01,2.362849176186e-01,6.312077172229e-01,-6.350574775110e-02
"                 798",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.600658950646e+01,1.639175692405e+01,-1.480150691612e+01,5.624313669440e+01,1.702252476421e+01,-1.486465623352e+01,2.365471879419e-01,6.307678401613e-01,-6.314931739861e-02
"                 799",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.592740007419e+01,1.625890855751e+01,-1.462343115581e+01,5.616439476296e+01,1.688945928451e+01,-1.468630603668e+01,2.369946887778e-01,6.305507270016e-01,-6.287488086960e-02
"                 800",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.587122722804e+01,1.609297343701e+01,-1.446739173964e+01,5.610891086315e+01,1.672349308956e+01,-1.453000423745e+01,2.376836351181e-01,6.305196525466e-01,-6.261249780866e-02
"                 801",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.582401919313e+01,1.590883742583e+01,-1.431867251094e+01,5.606268235138e+01,1.653963632803e+01,-1.438113496176e+01,2.386631582512e-01,6.307989021982e-01,-6.246245082205e-02
"                 802",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.578085738682e+01,1.571324597935e+01,-1.419905960759e+01,5.602072137962e+01,1.634454359157e+01,-1.426135415089e+01,2.398639927944e-01,6.312976122198e-01,-6.229454330155e-02
"                 803",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.574061894885e+01,1.553497706541e+01,-1.411662697789e+01,5.598176446001e+01,1.616696025290e+01,-1.417890626842e+01,2.411455111579e-01,6.319831874897e-01,-6.227929052305e-02
"                 804",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.573970065057e+01,1.540005682321e+01,-1.409842572814e+01,5.598212266562e+01,1.603284532872e+01,-1.416064815690e+01,2.424220150502e-01,6.327885055083e-01,-6.222242875848e-02
"                 805",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.577195591815e+01,1.529875964877e+01,-1.410437833254e+01,5.601555715361e+01,1.593246613322e+01,-1.416670536499e+01,2.436012354603e-01,6.337064844508e-01,-6.232703244272e-02
"                 806",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.582591118820e+01,1.515227060807e+01,-1.412081595418e+01,5.607056579427e+01,1.578687526136e+01,-1.418327618042e+01,2.446546060660e-01,6.346046532955e-01,-6.246022623687e-02
"                 807",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.586303616590e+01,1.495015970851e+01,-1.412334768490e+01,5.610869132607e+01,1.558566579654e+01,-1.418606001067e+01,2.456551601753e-01,6.355060880321e-01,-6.271232576852e-02
"                 808",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.588267563240e+01,1.481456306609e+01,-1.416457749796e+01,5.612918764146e+01,1.545092385696e+01,-1.422748977943e+01,2.465120090649e-01,6.363607908729e-01,-6.291228146637e-02
"                 809",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.590790034356e+01,1.478050406626e+01,-1.423884282512e+01,5.615504406745e+01,1.541756452226e+01,-1.430204292661e+01,2.471437238925e-01,6.370604559984e-01,-6.320010149263e-02
"                 810",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.595466795892e+01,1.475053227610e+01,-1.431682481095e+01,5.620235372643e+01,1.538808495011e+01,-1.438010342398e+01,2.476857675084e-01,6.375526740045e-01,-6.327861303064e-02
"                 811",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.601602472789e+01,1.470168307446e+01,-1.437251143244e+01,5.626394267322e+01,1.533958544911e+01,-1.443600798022e+01,2.479179453330e-01,6.379023746491e-01,-6.349654778000e-02
"                 812",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.607468994733e+01,1.467200453128e+01,-1.443876933031e+01,5.632258162097e+01,1.531010706029e+01,-1.450245589873e+01,2.478916736420e-01,6.381025290095e-01,-6.368656841239e-02
"                 813",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.612246925974e+01,1.473244797305e+01,-1.454175210118e+01,5.637006574058e+01,1.537057773639e+01,-1.460584743953e+01,2.475964808366e-01,6.381297633410e-01,-6.409533834572e-02
"                 814",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.617006792563e+01,1.488483868504e+01,-1.467892063449e+01,5.641701534009e+01,1.552277803344e+01,-1.474347201224e+01,2.469474144553e-01,6.379393484000e-01,-6.455137775290e-02
"                 815",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.619699091759e+01,1.506825942457e+01,-1.477767308309e+01,5.644295751900e+01,1.570585648866e+01,-1.484281474280e+01,2.459666014117e-01,6.375970640923e-01,-6.514165971417e-02
"                 816",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.622299094060e+01,1.528359653281e+01,-1.487470730061e+01,5.646783437465e+01,1.592071399496e+01,-1.494033159056e+01,2.448434340516e-01,6.371174621527e-01,-6.562428995762e-02
"                 817",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.624308732972e+01,1.557150830797e+01,-1.501160114788e+01,5.648665736060e+01,1.620813059307e+01,-1.507785539305e+01,2.435700308885e-01,6.366222851060e-01,-6.625424517213e-02
"                 818",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.627160435257e+01,1.588541992785e+01,-1.519199115100e+01,5.651390118109e+01,1.652157522777e+01,-1.525879772383e+01,2.422968285197e-01,6.361552999203e-01,-6.680657282970e-02
"                 819",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.628881037513e+01,1.615385454621e+01,-1.530976900376e+01,5.652989516132e+01,1.678955387139e+01,-1.537725380452e+01,2.410847861881e-01,6.356993251806e-01,-6.748480075688e-02
"                 820",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.628678761632e+01,1.635151603280e+01,-1.533820606609e+01,5.652673215928e+01,1.698680557918e+01,-1.540618069561e+01,2.399445429645e-01,6.352895463824e-01,-6.797462952568e-02
"                 821",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.626087299897e+01,1.646615917568e+01,-1.525054417137e+01,5.649988622772e+01,1.710102498441e+01,-1.531898885687e+01,2.390132287467e-01,6.348658087219e-01,-6.844468550300e-02
"                 822",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.626806266860e+01,1.662257977741e+01,-1.521284687447e+01,5.650634475720e+01,1.725693496849e+01,-1.528141181105e+01,2.382820885987e-01,6.343551910710e-01,-6.856493657689e-02
"                 823",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.629125877636e+01,1.678253835814e+01,-1.518775364764e+01,5.652888832009e+01,1.741639155793e+01,-1.525638714701e+01,2.376295437252e-01,6.338531997949e-01,-6.863349937317e-02
"                 824",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.631501791727e+01,1.687686964756e+01,-1.512503177544e+01,5.655220584951e+01,1.751014532410e+01,-1.519354693514e+01,2.371879322403e-01,6.332756765427e-01,-6.851515969497e-02
"                 825",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.631648302552e+01,1.689204664459e+01,-1.499437134478e+01,5.655339815055e+01,1.752477656993e+01,-1.506276662123e+01,2.369151250267e-01,6.327299253414e-01,-6.839527645386e-02
"                 826",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.630960903796e+01,1.687655925187e+01,-1.485210327178e+01,5.654654299302e+01,1.750890615099e+01,-1.492017159773e+01,2.369339550601e-01,6.323468991214e-01,-6.806832594559e-02
"                 827",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.631942249958e+01,1.683262297825e+01,-1.469927063840e+01,5.655661034604e+01,1.746483942786e+01,-1.476714252472e+01,2.371878464622e-01,6.322164496069e-01,-6.787188631706e-02
"                 828",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.636111905799e+01,1.672875813662e+01,-1.456813910289e+01,5.659880680617e+01,1.736099613399e+01,-1.463561172208e+01,2.376877481805e-01,6.322379973731e-01,-6.747261919137e-02
"                 829",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.640614395484e+01,1.650295731215e+01,-1.437474137511e+01,5.664444140072e+01,1.713540684430e+01,-1.444200563224e+01,2.382974458737e-01,6.324495321486e-01,-6.726425713344e-02
"                 830",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.645585294696e+01,1.615708299899e+01,-1.411540985051e+01,5.669499022385e+01,1.678982322556e+01,-1.418233157253e+01,2.391372768902e-01,6.327402265669e-01,-6.692172202357e-02
"                 831",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.649480018874e+01,1.572697152935e+01,-1.379532345196e+01,5.673490425853e+01,1.636007728016e+01,-1.386196862256e+01,2.401040697935e-01,6.331057508125e-01,-6.664517059764e-02
"                 832",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.652781288554e+01,1.531444842916e+01,-1.351485646527e+01,5.676895512177e+01,1.594801742220e+01,-1.358105602386e+01,2.411422362392e-01,6.335689930332e-01,-6.619955858665e-02
"                 833",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.655092576694e+01,1.505244423791e+01,-1.334096882456e+01,5.679307905531e+01,1.568653295302e+01,-1.340689237459e+01,2.421532883729e-01,6.340887151113e-01,-6.592355003546e-02
"                 834",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.658057103111e+01,1.488727239547e+01,-1.326570748506e+01,5.682368116472e+01,1.552200161969e+01,-1.333131146257e+01,2.431101336046e-01,6.347292242135e-01,-6.560397751682e-02
"                 835",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.660427864826e+01,1.480031087862e+01,-1.326508042670e+01,5.684820114471e+01,1.543581917046e+01,-1.333073283762e+01,2.439224964546e-01,6.355082918360e-01,-6.565241092429e-02
"                 836",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.661284492826e+01,1.465590216284e+01,-1.326358232713e+01,5.685749246097e+01,1.529220151295e+01,-1.332918627831e+01,2.446475327060e-01,6.362993501088e-01,-6.560395117949e-02
"                 837",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.660420473403e+01,1.452462019954e+01,-1.326738279243e+01,5.684934427364e+01,1.516159085911e+01,-1.333314962365e+01,2.451395396132e-01,6.369706595727e-01,-6.576683121901e-02
"                 838",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.658052776382e+01,1.448411925004e+01,-1.332347482155e+01,5.682591749147e+01,1.512159642285e+01,-1.338929189397e+01,2.453897276530e-01,6.374771728095e-01,-6.581707241824e-02
"                 839",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.654758101823e+01,1.453209336454e+01,-1.341937190486e+01,5.679301714172e+01,1.516991134668e+01,-1.348532063828e+01,2.454361234886e-01,6.378179821337e-01,-6.594873342149e-02
"                 840",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.650230636019e+01,1.463589421691e+01,-1.354176365382e+01,5.674753530866e+01,1.527386160938e+01,-1.360789678157e+01,2.452289484649e-01,6.379673924777e-01,-6.613312774453e-02
"                 841",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.645192094324e+01,1.476140692648e+01,-1.367148156084e+01,5.669673588212e+01,1.539949330329e+01,-1.373794958411e+01,2.448149388778e-01,6.380863768167e-01,-6.646802326225e-02
"                 842",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.633351450224e+01,1.487217545959e+01,-1.378204831382e+01,5.657769342368e+01,1.551024864720e+01,-1.384881542689e+01,2.441789214432e-01,6.380731876090e-01,-6.676711307155e-02
"                 843",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.618071956602e+01,1.499518762238e+01,-1.385822707101e+01,5.642403491709e+01,1.563314457393e+01,-1.392539564049e+01,2.433153510731e-01,6.379569515440e-01,-6.716856947408e-02
"                 844",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.604730675090e+01,1.515080043168e+01,-1.394391439012e+01,5.628950047073e+01,1.578847434512e+01,-1.401161298602e+01,2.421937198365e-01,6.376739134466e-01,-6.769859589638e-02
"                 845",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.595641816880e+01,1.535928212695e+01,-1.404872156706e+01,5.619731732545e+01,1.599650745414e+01,-1.411698699978e+01,2.408991566500e-01,6.372253271872e-01,-6.826543272122e-02
"                 846",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.589165579164e+01,1.560926107918e+01,-1.417005194608e+01,5.613124779053e+01,1.624593881055e+01,-1.423876152895e+01,2.395919988874e-01,6.366777313641e-01,-6.870958286891e-02
"                 847",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.581311153518e+01,1.587136784658e+01,-1.426533557702e+01,5.605148512569e+01,1.650753757037e+01,-1.433446615689e+01,2.383735905042e-01,6.361697237915e-01,-6.913057986844e-02
"                 848",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.570577048300e+01,1.607861829201e+01,-1.430580321839e+01,5.594311482150e+01,1.671426861507e+01,-1.437518871441e+01,2.373443385026e-01,6.356503230643e-01,-6.938549601851e-02
"                 849",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.560046485369e+01,1.625405047744e+01,-1.431785526077e+01,5.583693408662e+01,1.688917593407e+01,-1.438741171601e+01,2.364692329378e-01,6.351254566321e-01,-6.955645524649e-02
"                 850",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.551963067154e+01,1.635220279798e+01,-1.427997182984e+01,5.575543226290e+01,1.698669872794e+01,-1.434943150555e+01,2.358015913578e-01,6.344959299610e-01,-6.945967570562e-02
"                 851",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.547404993162e+01,1.640936590526e+01,-1.418510289486e+01,5.570924097415e+01,1.704323450359e+01,-1.425446484234e+01,2.351910425266e-01,6.338685983316e-01,-6.936194747866e-02
"                 852",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.545045604832e+01,1.644025284955e+01,-1.407373350363e+01,5.568524343571e+01,1.707343534624e+01,-1.414288137929e+01,2.347873873903e-01,6.331824966900e-01,-6.914787566531e-02
"                 853",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.545118648742e+01,1.647355368289e+01,-1.397599185261e+01,5.568571602154e+01,1.710616449638e+01,-1.404493260378e+01,2.345295341172e-01,6.326108134897e-01,-6.894075117246e-02
"                 854",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.546306645454e+01,1.648681130726e+01,-1.390089345403e+01,5.569763989675e+01,1.711900455745e+01,-1.396960802408e+01,2.345734422084e-01,6.321932501922e-01,-6.871457005250e-02
"                 855",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.546978867107e+01,1.644119613283e+01,-1.380853198487e+01,5.570464902548e+01,1.707324887836e+01,-1.387705682567e+01,2.348603544180e-01,6.320527455355e-01,-6.852484079258e-02
"                 856",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.548801982418e+01,1.629386444076e+01,-1.368108787341e+01,5.572339117053e+01,1.692596816018e+01,-1.374944354788e+01,2.353713463519e-01,6.321037194155e-01,-6.835567447303e-02
"                 857",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.551803676244e+01,1.604302517646e+01,-1.349267903059e+01,5.575410703497e+01,1.667529285797e+01,-1.356078566155e+01,2.360702725306e-01,6.322676815110e-01,-6.810663096618e-02
"                 858",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.556478906814e+01,1.570110354709e+01,-1.326172381730e+01,5.580160999208e+01,1.633360270357e+01,-1.332964171520e+01,2.368209239433e-01,6.324991564782e-01,-6.791789789720e-02
"                 859",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.562105238536e+01,1.539750623320e+01,-1.307026909764e+01,5.585878634110e+01,1.603029575611e+01,-1.313790686793e+01,2.377339557406e-01,6.327895229171e-01,-6.763777029392e-02
"                 860",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.568921631041e+01,1.517090740973e+01,-1.296323372873e+01,5.592790716639e+01,1.580402695616e+01,-1.303052521981e+01,2.386908559875e-01,6.331195464291e-01,-6.729149108320e-02
"                 861",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.575775076469e+01,1.503087302576e+01,-1.293769006148e+01,5.599742239314e+01,1.566442692185e+01,-1.300471656353e+01,2.396716284496e-01,6.335538960868e-01,-6.702650205042e-02
"                 862",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.582263717983e+01,1.490477086207e+01,-1.294792730581e+01,5.606315729838e+01,1.553888139048e+01,-1.301487653221e+01,2.405201185534e-01,6.341105284150e-01,-6.694922639798e-02
"                 863",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.586917509579e+01,1.477511436920e+01,-1.295227120729e+01,5.611042389163e+01,1.540984427606e+01,-1.301919344984e+01,2.412487958372e-01,6.347299068650e-01,-6.692224254235e-02
"                 864",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.591093226360e+01,1.467414896057e+01,-1.299728667467e+01,5.615273384216e+01,1.530954629542e+01,-1.306434545513e+01,2.418015785531e-01,6.353973348545e-01,-6.705878046295e-02
"                 865",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.595512247872e+01,1.463960527178e+01,-1.308991929146e+01,5.619740611788e+01,1.527567321164e+01,-1.315715067839e+01,2.422836391540e-01,6.360679398567e-01,-6.723138693165e-02
"                 866",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.600324416298e+01,1.464734271078e+01,-1.322384158332e+01,5.624585822388e+01,1.528406222722e+01,-1.329124844264e+01,2.426140609058e-01,6.367195164386e-01,-6.740685931408e-02
"                 867",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.602548292904e+01,1.469845128136e+01,-1.336107642347e+01,5.626827342804e+01,1.533567204235e+01,-1.342873190918e+01,2.427904989918e-01,6.372207609891e-01,-6.765548571441e-02
"                 868",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.601064528265e+01,1.479706810286e+01,-1.350476931602e+01,5.625330792601e+01,1.543459236030e+01,-1.357277560691e+01,2.426626433594e-01,6.375242574320e-01,-6.800629088940e-02
"                 869",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.595464579499e+01,1.493838710171e+01,-1.363024162547e+01,5.619700355797e+01,1.557610519037e+01,-1.369852017367e+01,2.423577629793e-01,6.377180886529e-01,-6.827854819983e-02
"                 870",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.588805643747e+01,1.509391355870e+01,-1.371447769234e+01,5.612981397529e+01,1.573165437515e+01,-1.378320361935e+01,2.417575378133e-01,6.377408164533e-01,-6.872592700641e-02
"                 871",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.583154853512e+01,1.528794851028e+01,-1.379887606443e+01,5.607257021157e+01,1.592555727462e+01,-1.386807624223e+01,2.410216764520e-01,6.376087643355e-01,-6.920017779533e-02
"                 872",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.577321305010e+01,1.550225335409e+01,-1.390202717049e+01,5.601327906946e+01,1.613959129268e+01,-1.397164185851e+01,2.400660193595e-01,6.373379385961e-01,-6.961468802674e-02
"                 873",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.570313210429e+01,1.572083286684e+01,-1.398981030988e+01,5.594224087811e+01,1.635777620394e+01,-1.405985202191e+01,2.391087738177e-01,6.369433371048e-01,-7.004171202778e-02
"                 874",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.562228332091e+01,1.595663525988e+01,-1.405642762067e+01,5.586042342379e+01,1.659318844037e+01,-1.412692092054e+01,2.381401028815e-01,6.365531804887e-01,-7.049329987218e-02
"                 875",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.553587501748e+01,1.617891243588e+01,-1.406550691020e+01,5.577326277218e+01,1.681514751880e+01,-1.413623990265e+01,2.373877546950e-01,6.362350829244e-01,-7.073299245145e-02
"                 876",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.546620584210e+01,1.632141527812e+01,-1.401073191090e+01,5.570291692902e+01,1.695736762823e+01,-1.408166057675e+01,2.367110869147e-01,6.359523501099e-01,-7.092866585110e-02
"                 877",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.541274405470e+01,1.638431628974e+01,-1.389267608996e+01,5.564895181908e+01,1.701989108027e+01,-1.396366793269e+01,2.362077643773e-01,6.355747905355e-01,-7.099184272878e-02
"                 878",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.535604974089e+01,1.641985635439e+01,-1.372780052493e+01,5.559176415873e+01,1.705490767257e+01,-1.379867964514e+01,2.357144178376e-01,6.350513181808e-01,-7.087912021183e-02
"                 879",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.531806533554e+01,1.650783411945e+01,-1.358704398230e+01,5.555339778240e+01,1.714226143347e+01,-1.365767036308e+01,2.353324468547e-01,6.344273140181e-01,-7.062638077817e-02
"                 880",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.528803881441e+01,1.661522558490e+01,-1.344925596604e+01,5.552305072134e+01,1.724897800489e+01,-1.351962233806e+01,2.350119069319e-01,6.337524199941e-01,-7.036637201553e-02
"                 881",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.526022690072e+01,1.666319794020e+01,-1.328498834365e+01,5.549514009914e+01,1.729635568231e+01,-1.335497058722e+01,2.349131984209e-01,6.331577421127e-01,-6.998224356547e-02
"                 882",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.524367831804e+01,1.663358115268e+01,-1.314136952039e+01,5.547864865323e+01,1.726630618223e+01,-1.321106556332e+01,2.349703351958e-01,6.327250295490e-01,-6.969604292857e-02
"                 883",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.524727303060e+01,1.649377466568e+01,-1.297715988682e+01,5.548252039955e+01,1.712625722829e+01,-1.304659297869e+01,2.352473689562e-01,6.324825626127e-01,-6.943309186834e-02
"                 884",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.526886357210e+01,1.632618555268e+01,-1.282164402841e+01,5.550457117049e+01,1.695858861960e+01,-1.289088771350e+01,2.357075983961e-01,6.324030669161e-01,-6.924368508853e-02
"                 885",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.529467865641e+01,1.609655196247e+01,-1.261262814112e+01,5.553101865171e+01,1.672901587200e+01,-1.268170572565e+01,2.363399952967e-01,6.324639095317e-01,-6.907758452931e-02
"                 886",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.533570520888e+01,1.578328953138e+01,-1.236681101575e+01,5.557276083864e+01,1.641590402713e+01,-1.243576654044e+01,2.370556297634e-01,6.326144957435e-01,-6.895552469208e-02
"                 887",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.537182995823e+01,1.547214345401e+01,-1.215495049401e+01,5.560972051167e+01,1.610497447599e+01,-1.222376905463e+01,2.378905534477e-01,6.328310219834e-01,-6.881856061812e-02
