Time (s),POROUS_MOMENT_X,POROUS_MOMENT_Y,POROUS_MOMENT_Z,PRESSURE_MOMENT_X,PRESSURE_MOMENT_Y,PRESSURE_MOMENT_Z,TOTAL_MOMENT_X,TOTAL_MOMENT_Y,TOTAL_MOMENT_Z,VISCOUS_MOMENT_X,VISCOUS_MOMENT_Y,VISCOUS_MOMENT_Z
"                 732",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.994466238734e+01,-7.683547915961e+00,-1.001314981379e+01,2.976948610593e+01,-7.245726752435e+00,-9.915661176951e+00,-1.751762814127e-01,4.378211635258e-01,9.748863684192e-02
"                 733",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.929795923650e+01,-7.680809260784e+00,-9.513962475507e+00,2.911822256155e+01,-7.243585380548e+00,-9.415408866036e+00,-1.797366749473e-01,4.372238802358e-01,9.855360947120e-02
"                 734",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.853443335093e+01,-7.670820803640e+00,-9.031047870826e+00,2.834930065596e+01,-7.234368707840e+00,-8.931211294880e+00,-1.851326949704e-01,4.364520957998e-01,9.983657594636e-02
"                 735",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.766067794705e+01,-7.645538941819e+00,-8.562180443380e+00,2.746982040460e+01,-7.209822554425e+00,-8.461424176443e+00,-1.908575424540e-01,4.357163873932e-01,1.007562669363e-01
"                 736",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.676741335971e+01,-7.599325549873e+00,-8.143033462663e+00,2.657008014456e+01,-7.164365789294e+00,-8.041531184827e+00,-1.973332151524e-01,4.349597605791e-01,1.015022778361e-01
"                 737",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.591665655929e+01,-7.534029129672e+00,-7.792413756749e+00,2.571286507966e+01,-7.099798281345e+00,-7.690515570512e+00,-2.037914796340e-01,4.342308483270e-01,1.018981862377e-01
"                 738",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.514939814283e+01,-7.473014868137e+00,-7.561508869087e+00,2.493872078916e+01,-7.039397154740e+00,-7.459397953992e+00,-2.106773536692e-01,4.336177133974e-01,1.021109150954e-01
"                 739",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.452335079703e+01,-7.450089009112e+00,-7.507323875832e+00,2.430608888062e+01,-7.016684351532e+00,-7.405509137737e+00,-2.172619164107e-01,4.334046575801e-01,1.018147380953e-01
"                 740",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.402753888775e+01,-7.469641368794e+00,-7.629863661339e+00,2.380425782501e+01,-7.036162169489e+00,-7.528225820512e+00,-2.232810627396e-01,4.334791993055e-01,1.016378408267e-01
"                 741",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.365009462376e+01,-7.542270563766e+00,-7.908802192626e+00,2.342197419377e+01,-7.108218452348e+00,-7.807610787856e+00,-2.281204299870e-01,4.340521114185e-01,1.011914047702e-01
"                 742",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.341435764752e+01,-7.658554212342e+00,-8.307453494983e+00,2.318217429242e+01,-7.223237715883e+00,-8.206884677677e+00,-2.321833551054e-01,4.353164964591e-01,1.005688173063e-01
"                 743",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.332264281126e+01,-7.812436754264e+00,-8.799956362387e+00,2.308792493346e+01,-7.375485821600e+00,-8.699944730219e+00,-2.347178778001e-01,4.369509326638e-01,1.000116321679e-01
"                 744",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.332566259164e+01,-7.994418400554e+00,-9.370885398274e+00,2.308935247004e+01,-7.555285257951e+00,-9.271348206581e+00,-2.363101215975e-01,4.391331426034e-01,9.953719169212e-02
"                 745",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.340221495061e+01,-8.213549451981e+00,-1.001186092472e+01,2.316526331594e+01,-7.772156338498e+00,-9.913192986843e+00,-2.369516346707e-01,4.413931134834e-01,9.866793787256e-02
"                 746",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.350050376343e+01,-8.437673117706e+00,-1.065638146046e+01,2.326367779584e+01,-7.993849484908e+00,-1.055842940427e+01,-2.368259675898e-01,4.438236327980e-01,9.795205619332e-02
"                 747",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.359907966441e+01,-8.653700083481e+00,-1.126210582285e+01,2.336296440359e+01,-8.207497762509e+00,-1.116517042629e+01,-2.361152608203e-01,4.462023209726e-01,9.693539655847e-02
"                 748",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.367287632600e+01,-8.828358500982e+00,-1.178293373672e+01,2.343706766607e+01,-8.380254392046e+00,-1.168683404815e+01,-2.358086599390e-01,4.481041089365e-01,9.609968856718e-02
"                 749",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.374309065135e+01,-8.965948137603e+00,-1.223018065528e+01,2.350781164592e+01,-8.516047220329e+00,-1.213482713979e+01,-2.352790054312e-01,4.499009172742e-01,9.535351549332e-02
"                 750",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.380295257797e+01,-9.074983066392e+00,-1.262482312094e+01,2.356769744924e+01,-8.623470761043e+00,-1.252966391539e+01,-2.352551287324e-01,4.515123053489e-01,9.515920554352e-02
"                 751",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.384657370328e+01,-9.159266755891e+00,-1.296325612803e+01,2.361097333955e+01,-8.706380678149e+00,-1.286862293450e+01,-2.356003637334e-01,4.528860777428e-01,9.463319353145e-02
"                 752",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.386430922764e+01,-9.208167757276e+00,-1.323282677417e+01,2.362780909280e+01,-8.754021625316e+00,-1.313815306553e+01,-2.365001348419e-01,4.541461319601e-01,9.467370863174e-02
"                 753",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.384746292708e+01,-9.228889143846e+00,-1.343189648531e+01,2.360974854464e+01,-8.773790544138e+00,-1.333733877951e+01,-2.377143824416e-01,4.550985997075e-01,9.455770580262e-02
"                 754",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.377529216985e+01,-9.212455946058e+00,-1.355274522853e+01,2.353555238196e+01,-8.756625835893e+00,-1.345828401600e+01,-2.397397878874e-01,4.558301101651e-01,9.446121252765e-02
"                 755",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.366963243488e+01,-9.163129421984e+00,-1.361041519307e+01,2.342785553474e+01,-8.706784428626e+00,-1.351578282073e+01,-2.417769001418e-01,4.563449933581e-01,9.463237234295e-02
"                 756",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.352329093361e+01,-9.085293731768e+00,-1.361273127355e+01,2.327833680869e+01,-8.628780611253e+00,-1.351816708805e+01,-2.449541249236e-01,4.565131205146e-01,9.456418550664e-02
"                 757",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.335202935752e+01,-8.992873539159e+00,-1.356577578482e+01,2.310362976862e+01,-8.536375388239e+00,-1.347148930296e+01,-2.483995889059e-01,4.564981509208e-01,9.428648185628e-02
"                 758",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.318045569298e+01,-8.874353767410e+00,-1.345077816172e+01,2.292785387687e+01,-8.418192760985e+00,-1.335647600168e+01,-2.526018161079e-01,4.561610064254e-01,9.430216003928e-02
"                 759",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.303351555805e+01,-8.726329241162e+00,-1.326772855336e+01,2.277652647594e+01,-8.270694905108e+00,-1.317387780393e+01,-2.569890821193e-01,4.556343360535e-01,9.385074942929e-02
"                 760",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.293622091466e+01,-8.553357442867e+00,-1.303489360817e+01,2.267463196274e+01,-8.098151901741e+00,-1.294121873455e+01,-2.615889519216e-01,4.552055411268e-01,9.367487362833e-02
"                 761",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.292279213642e+01,-8.392952445227e+00,-1.280343590367e+01,2.265676688640e+01,-7.938244982603e+00,-1.271019280631e+01,-2.660252500204e-01,4.547074626247e-01,9.324309735483e-02
"                 762",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.301228662875e+01,-8.271297329367e+00,-1.261278523718e+01,2.274220618523e+01,-7.816822245915e+00,-1.251968399075e+01,-2.700804435170e-01,4.544750834520e-01,9.310124643564e-02
"                 763",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.323350970818e+01,-8.203648005389e+00,-1.249354214833e+01,2.296041322919e+01,-7.749273755393e+00,-1.240053035904e+01,-2.730964789912e-01,4.543742499957e-01,9.301178928721e-02
"                 764",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.357740526373e+01,-8.184365466563e+00,-1.245513373326e+01,2.330180041142e+01,-7.729786168215e+00,-1.236194299267e+01,-2.756048523022e-01,4.545792983472e-01,9.319074058391e-02
"                 765",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.401898506723e+01,-8.198994858669e+00,-1.248444410331e+01,2.374190097350e+01,-7.743729598828e+00,-1.239145901180e+01,-2.770840937245e-01,4.552652598413e-01,9.298509151373e-02
"                 766",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.451531038685e+01,-8.233460840130e+00,-1.256609199381e+01,2.423729597285e+01,-7.777485432293e+00,-1.247286846945e+01,-2.780144140001e-01,4.559754078363e-01,9.322352435765e-02
"                 767",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.504752843534e+01,-8.282611613609e+00,-1.267908377987e+01,2.476964201628e+01,-7.825751649111e+00,-1.258571958332e+01,-2.778864190581e-01,4.568599644976e-01,9.336419655153e-02
"                 768",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.559386236667e+01,-8.323685996688e+00,-1.279146811009e+01,2.531673591604e+01,-7.865632057187e+00,-1.269793912392e+01,-2.771264506233e-01,4.580539395014e-01,9.352898616318e-02
"                 769",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.613328300573e+01,-8.346033467250e+00,-1.288065082824e+01,2.585824072294e+01,-7.886622055409e+00,-1.278695292115e+01,-2.750422827950e-01,4.594114118407e-01,9.369790709684e-02
"                 770",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.664707800940e+01,-8.345798706143e+00,-1.294581555307e+01,2.637478036490e+01,-7.884838183591e+00,-1.285176104464e+01,-2.722976445029e-01,4.609605225525e-01,9.405450842600e-02
"                 771",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.714758328383e+01,-8.338867224465e+00,-1.299485286792e+01,2.687899607669e+01,-7.876464991449e+00,-1.290066150143e+01,-2.685872071441e-01,4.624022330155e-01,9.419136649197e-02
"                 772",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.763229948542e+01,-8.331120209953e+00,-1.302832563054e+01,2.736821465932e+01,-7.867254516741e+00,-1.293377118920e+01,-2.640848261021e-01,4.638656932123e-01,9.455444133840e-02
"                 773",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.810042872514e+01,-8.326155407438e+00,-1.303680248032e+01,2.784204142034e+01,-7.860942519752e+00,-1.294225712449e+01,-2.583873048057e-01,4.652128876863e-01,9.454535582997e-02
"                 774",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.850347180213e+01,-8.317084953329e+00,-1.301017496706e+01,2.825153928199e+01,-7.850757832234e+00,-1.291532489408e+01,-2.519325201466e-01,4.663271210951e-01,9.485007297312e-02
"                 775",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.883699108908e+01,-8.307857916096e+00,-1.295879347783e+01,2.859221648368e+01,-7.840705671343e+00,-1.286438520211e+01,-2.447746054037e-01,4.671522447537e-01,9.440827572002e-02
"                 776",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.912107360491e+01,-8.286802394730e+00,-1.288630210691e+01,2.888424952758e+01,-7.818938255056e+00,-1.279219139884e+01,-2.368240773290e-01,4.678641396736e-01,9.411070806999e-02
"                 777",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.942026979583e+01,-8.257567504344e+00,-1.281673512293e+01,2.919212182599e+01,-7.789257152296e+00,-1.272347711485e+01,-2.281479698444e-01,4.683103520477e-01,9.325800808364e-02
"                 778",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.974988220568e+01,-8.215089488196e+00,-1.275313889009e+01,2.953033927449e+01,-7.746794003818e+00,-1.266075570235e+01,-2.195429311961e-01,4.682954843782e-01,9.238318774150e-02
"                 779",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.008385362071e+01,-8.161631506801e+00,-1.268935568249e+01,2.987316468477e+01,-7.693769697758e+00,-1.259810190652e+01,-2.106889359386e-01,4.678618090434e-01,9.125377596769e-02
"                 780",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.036401691582e+01,-8.092230087617e+00,-1.262121167328e+01,3.016128826699e+01,-7.625220734745e+00,-1.253109178798e+01,-2.027286488348e-01,4.670093528716e-01,9.011988530332e-02
"                 781",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.058593328418e+01,-8.011207391104e+00,-1.256146922751e+01,3.039044653221e+01,-7.545788091383e+00,-1.247292617464e+01,-1.954867519628e-01,4.654192997204e-01,8.854305286765e-02
"                 782",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.072563098523e+01,-7.922313356210e+00,-1.249745490385e+01,3.053658748324e+01,-7.458594983741e+00,-1.240993888554e+01,-1.890435019823e-01,4.637183724695e-01,8.751601831321e-02
"                 783",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.078647771227e+01,-7.838563402681e+00,-1.241116172263e+01,3.060342680602e+01,-7.376584082591e+00,-1.232494783742e+01,-1.830509062551e-01,4.619793200905e-01,8.621388520777e-02
"                 784",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.077971152852e+01,-7.762023713795e+00,-1.229744995308e+01,3.060173885140e+01,-7.301806314728e+00,-1.221205465756e+01,-1.779726771171e-01,4.602173990670e-01,8.539529551355e-02
"                 785",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.076280313872e+01,-7.697269156189e+00,-1.217076887214e+01,3.058928369723e+01,-7.238703615870e+00,-1.208599477261e+01,-1.735194414919e-01,4.585655403190e-01,8.477409953147e-02
"                 786",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.076799463172e+01,-7.640840270432e+00,-1.204280581270e+01,3.059769531301e+01,-7.183743985141e+00,-1.195840021303e+01,-1.702993187108e-01,4.570962852907e-01,8.440559967254e-02
"                 787",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.077755495768e+01,-7.589888896888e+00,-1.190972184555e+01,3.060961824316e+01,-7.134316032694e+00,-1.182530034229e+01,-1.679367145204e-01,4.555728641940e-01,8.442150325969e-02
"                 788",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.073790852909e+01,-7.531701548430e+00,-1.174030083404e+01,3.057195699528e+01,-7.077416330953e+00,-1.165556718819e+01,-1.659515338057e-01,4.542852174768e-01,8.473364585342e-02
"                 789",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.063917131170e+01,-7.478967685337e+00,-1.152655669390e+01,3.047442231092e+01,-7.026002162072e+00,-1.144182338983e+01,-1.647490007770e-01,4.529655232645e-01,8.473330407220e-02
"                 790",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.048938383004e+01,-7.451061998521e+00,-1.129704011822e+01,3.032493465602e+01,-6.999392908751e+00,-1.121175901678e+01,-1.644491740278e-01,4.516690897695e-01,8.528110144674e-02
"                 791",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.034044645272e+01,-7.467362467194e+00,-1.109952643653e+01,3.017566840183e+01,-7.016948161315e+00,-1.101395834538e+01,-1.647780508824e-01,4.504143058784e-01,8.556809115599e-02
"                 792",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.016889470493e+01,-7.504168854408e+00,-1.090584143486e+01,3.000280124640e+01,-7.054930928280e+00,-1.081939574360e+01,-1.660934585336e-01,4.492379261277e-01,8.644569125907e-02
"                 793",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.997289422034e+01,-7.549744456753e+00,-1.070318562443e+01,2.980492640378e+01,-7.101740369723e+00,-1.061601290091e+01,-1.679678165613e-01,4.480040870309e-01,8.717272352019e-02
"                 794",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.975735858991e+01,-7.593178223194e+00,-1.048045283475e+01,2.958630334391e+01,-7.146351565034e+00,-1.039243032413e+01,-1.710552460076e-01,4.468266581596e-01,8.802251061837e-02
"                 795",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.948974021846e+01,-7.627778628589e+00,-1.021923985010e+01,2.931488053101e+01,-7.182203005368e+00,-1.013055305667e+01,-1.748596874531e-01,4.455756232215e-01,8.868679342889e-02
"                 796",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.905095561520e+01,-7.652431578338e+00,-9.883207568262e+00,2.887160993727e+01,-7.208011987327e+00,-9.793023476186e+00,-1.793456779308e-01,4.444195910111e-01,9.018409207647e-02
"                 797",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.845045954284e+01,-7.669232054265e+00,-9.475460940178e+00,2.826594305085e+01,-7.225927595938e+00,-9.384146864444e+00,-1.845164919871e-01,4.433044583274e-01,9.131407573494e-02
"                 798",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.777388985661e+01,-7.683628353851e+00,-9.072388277686e+00,2.758345848302e+01,-7.241308394832e+00,-8.979780101448e+00,-1.904313735884e-01,4.423199590193e-01,9.260817623839e-02
"                 799",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.704098411329e+01,-7.684290648245e+00,-8.686171772535e+00,2.684400286135e+01,-7.243042575332e+00,-8.592544971176e+00,-1.969812519409e-01,4.412480729132e-01,9.362680135904e-02
"                 800",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.621127830569e+01,-7.648426010812e+00,-8.281560288738e+00,2.600699566565e+01,-7.208285431728e+00,-8.186532090715e+00,-2.042826400430e-01,4.401405790839e-01,9.502819802284e-02
"                 801",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.529468289115e+01,-7.586405153278e+00,-7.871686857345e+00,2.508298735597e+01,-7.147318786296e+00,-7.775853703743e+00,-2.116955351735e-01,4.390863669824e-01,9.583315360204e-02
"                 802",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.433730581446e+01,-7.516207182797e+00,-7.518657215832e+00,2.411784472582e+01,-7.078087568181e+00,-7.421709181659e+00,-2.194610886397e-01,4.381196146159e-01,9.694803417254e-02
"                 803",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.342987644045e+01,-7.459698314787e+00,-7.287560736162e+00,2.320285202658e+01,-7.022288875537e+00,-7.189903477654e+00,-2.270244138716e-01,4.374094392505e-01,9.765725850792e-02
"                 804",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.265134128792e+01,-7.418490839426e+00,-7.204435455795e+00,2.241693755257e+01,-6.981272044423e+00,-7.105656925118e+00,-2.344037353514e-01,4.372187950031e-01,9.877853067698e-02
"                 805",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.203730806752e+01,-7.397875040641e+00,-7.258992834479e+00,2.179615508335e+01,-6.960462102910e+00,-7.159966218385e+00,-2.411529841656e-01,4.374129377314e-01,9.902661609387e-02
"                 806",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.159858011913e+01,-7.403825659710e+00,-7.446084168899e+00,2.135160481543e+01,-6.965815151381e+00,-7.346478428543e+00,-2.469753037009e-01,4.380105083294e-01,9.960574035632e-02
"                 807",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.133995352359e+01,-7.463651630233e+00,-7.785433302484e+00,2.108833777274e+01,-7.024849253099e+00,-7.685820942132e+00,-2.516157508533e-01,4.388023771342e-01,9.961236035142e-02
"                 808",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.125496566876e+01,-7.590820671716e+00,-8.284786219991e+00,2.099937782861e+01,-7.151106109058e+00,-8.185391027360e+00,-2.555878401420e-01,4.397145626584e-01,9.939519263149e-02
"                 809",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.130435880020e+01,-7.774637832654e+00,-8.881822135721e+00,2.104602538132e+01,-7.333886186386e+00,-8.783379180227e+00,-2.583334188805e-01,4.407516462683e-01,9.844295549373e-02
"                 810",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.144858815810e+01,-7.976785095608e+00,-9.487870067037e+00,2.118826527086e+01,-7.535002347339e+00,-9.390437105059e+00,-2.603228872370e-01,4.417827482687e-01,9.743296197799e-02
"                 811",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.164728069468e+01,-8.179972645919e+00,-1.006138210177e+01,2.138614573191e+01,-7.737252155231e+00,-9.965202921437e+00,-2.611349627652e-01,4.427204906875e-01,9.617918033216e-02
"                 812",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.187683987601e+01,-8.371654687239e+00,-1.060150198330e+01,2.161560618954e+01,-7.927999166604e+00,-1.050632867493e+01,-2.612336864648e-01,4.436555206359e-01,9.517330836952e-02
"                 813",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.215414893047e+01,-8.550330308398e+00,-1.111605472761e+01,2.189357996963e+01,-8.105861089401e+00,-1.102208746939e+01,-2.605689608491e-01,4.444692189970e-01,9.396725822161e-02
"                 814",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.247552502538e+01,-8.710136996650e+00,-1.159373460623e+01,2.221562318288e+01,-8.264750441307e+00,-1.150064081885e+01,-2.599018425007e-01,4.453865553437e-01,9.309378738842e-02
"                 815",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.281888750414e+01,-8.856626291664e+00,-1.203035616546e+01,2.256008302752e+01,-8.410123174365e+00,-1.193804069688e+01,-2.588044766180e-01,4.465031172985e-01,9.231546858148e-02
"                 816",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.314351122968e+01,-8.986932928894e+00,-1.242842855297e+01,2.288558275172e+01,-8.539420816865e+00,-1.233609988578e+01,-2.579284779608e-01,4.475121120291e-01,9.232866719491e-02
"                 817",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.345593632923e+01,-9.100657477417e+00,-1.278677622167e+01,2.319882740205e+01,-8.652110895666e+00,-1.269479718179e+01,-2.571089271781e-01,4.485465817503e-01,9.197903988282e-02
"                 818",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.373060621864e+01,-9.195812416403e+00,-1.310956621933e+01,2.347398027674e+01,-8.746275623544e+00,-1.301740678618e+01,-2.566259418965e-01,4.495367928586e-01,9.215943315039e-02
"                 819",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.397084423501e+01,-9.274819221249e+00,-1.339448112880e+01,2.371449584942e+01,-8.824583908709e+00,-1.330221609860e+01,-2.563483855939e-01,4.502353125398e-01,9.226503019162e-02
"                 820",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.416211058062e+01,-9.331462389652e+00,-1.363895467866e+01,2.390577583074e+01,-8.880461352151e+00,-1.354642702562e+01,-2.563347498863e-01,4.510010375006e-01,9.252765303535e-02
"                 821",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.428769792772e+01,-9.369732229763e+00,-1.384553690914e+01,2.403137064553e+01,-8.918301079035e+00,-1.375297481787e+01,-2.563272821897e-01,4.514311507285e-01,9.256209126404e-02
"                 822",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.435615940548e+01,-9.381008646008e+00,-1.400819585332e+01,2.409933729262e+01,-8.929036172507e+00,-1.391539891393e+01,-2.568221128634e-01,4.519724735006e-01,9.279693938980e-02
"                 823",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.440178936454e+01,-9.366326520106e+00,-1.412378051870e+01,2.414415493184e+01,-8.914182213551e+00,-1.403097040696e+01,-2.576344326925e-01,4.521443065554e-01,9.281011174327e-02
"                 824",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.441261076696e+01,-9.320352576505e+00,-1.418258582964e+01,2.415364563310e+01,-8.867945746552e+00,-1.408963344485e+01,-2.589651338557e-01,4.524068299533e-01,9.295238479131e-02
"                 825",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.440440970945e+01,-9.256238911113e+00,-1.419417055126e+01,2.414426654120e+01,-8.803468219451e+00,-1.410113338832e+01,-2.601431682533e-01,4.527706916617e-01,9.303716293679e-02
"                 826",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.438514890381e+01,-9.184279725889e+00,-1.417986389473e+01,2.412350503172e+01,-8.731151162563e+00,-1.408633556836e+01,-2.616438720921e-01,4.531285633260e-01,9.352832636587e-02
"                 827",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.436030290996e+01,-9.113929038065e+00,-1.414263759891e+01,2.409734508329e+01,-8.660383616013e+00,-1.404915686991e+01,-2.629578266724e-01,4.535454220524e-01,9.348072899706e-02
"                 828",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.435564986220e+01,-9.047396975273e+00,-1.408352435717e+01,2.409123767032e+01,-8.593433384888e+00,-1.398987574552e+01,-2.644121918822e-01,4.539635903845e-01,9.364861165094e-02
"                 829",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.442740970661e+01,-8.988849133952e+00,-1.401066543435e+01,2.416241997293e+01,-8.534272160964e+00,-1.391667269379e+01,-2.649897336764e-01,4.545769729877e-01,9.399274055763e-02
"                 830",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.459868350077e+01,-8.941082898269e+00,-1.394199624118e+01,2.433341823270e+01,-8.485734371252e+00,-1.384748244453e+01,-2.652652680721e-01,4.553485270164e-01,9.451379664950e-02
"                 831",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.488436520805e+01,-8.917479201254e+00,-1.390418600973e+01,2.461957012516e+01,-8.461429833943e+00,-1.380926761459e+01,-2.647950828859e-01,4.560493673107e-01,9.491839513981e-02
"                 832",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.527052426273e+01,-8.913522397415e+00,-1.390744282919e+01,2.500672502257e+01,-8.456423062059e+00,-1.381188846573e+01,-2.637992401553e-01,4.570993353562e-01,9.555436345431e-02
"                 833",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.573913690717e+01,-8.926459774847e+00,-1.394739757602e+01,2.547724325341e+01,-8.468275204954e+00,-1.385154123003e+01,-2.618936537550e-01,4.581845698921e-01,9.585634599039e-02
"                 834",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.625624152595e+01,-8.935740154274e+00,-1.400059370245e+01,2.599716116799e+01,-8.476351959485e+00,-1.390374674660e+01,-2.590803579591e-01,4.593881947888e-01,9.684695585701e-02
"                 835",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.679668317173e+01,-8.936460541571e+00,-1.405410817121e+01,2.654146360270e+01,-8.475842110939e+00,-1.395673127167e+01,-2.552195690287e-01,4.606184306320e-01,9.737689953646e-02
"                 836",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.733601268140e+01,-8.924095730000e+00,-1.410279709326e+01,2.708526639422e+01,-8.462354115707e+00,-1.400501599024e+01,-2.507462871797e-01,4.617416142930e-01,9.778110301277e-02
"                 837",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.787658488267e+01,-8.905420895926e+00,-1.414694774981e+01,2.763144228620e+01,-8.442594320954e+00,-1.404885749680e+01,-2.451425964739e-01,4.628265749723e-01,9.809025301395e-02
